group	kind	family_count
length	class	2
length	class	2
length	class	3
length	class	2
length	class	3
length	class	3
length	class	2
length	class	3
length	class	4
length	class	1
length	class	2
length	class	2
length	class	1
length	class	5
length	class	1
length	class	4
length	class	2
length	class	2
length	class	4
length	class	2
length	class	1
length	class	1
length	class	2
length	class	2
length	class	3
length	class	1
length	class	3
length	class	1
length	class	4
length	class	2
length	class	1
length	class	2
length	class	3
length	class	1
length	class	1
length	class	2
length	class	3
length	class	1
length	class	3
length	class	1
length	class	2
length	class	2
length	class	2
length	class	3
length	class	2
length	class	3
length	class	1
length	class	2
length	class	3
length	class	2
length	class	2
length	class	3
length	class	1
length	class	2
length	class	2
length	class	2
length	class	2
length	class	1
length	class	2
length	class	3
length	class	3
length	class	2
length	class	1
length	class	3
length	class	2
length	class	2
length	class	3
length	class	3
length	class	3
length	class	2
length	class	3
length	class	4
length	class	2
length	class	2
length	class	2
length	class	2
length	class	1
length	class	2
length	class	3
length	class	2
length	class	3
length	class	2
length	class	1
length	class	2
length	class	1
length	class	2
length	class	2
length	class	3
length	class	2
length	class	2
length	class	2
length	class	1
length	class	2
length	class	3
length	class	2
length	class	1
length	class	2
length	class	3
length	class	1
length	class	2
length	class	2
length	class	2
length	class	2
length	class	3
length	class	1
length	class	2
length	class	1
length	class	2
length	class	2
length	class	2
length	class	1
length	class	2
length	class	1
length	class	4
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	1
length	class	3
length	class	2
length	class	3
length	class	2
length	class	1
length	class	4
length	class	2
length	class	1
length	class	2
length	class	2
length	class	3
length	class	3
length	class	2
length	class	1
length	class	2
length	class	3
length	class	3
length	class	3
length	class	1
length	class	1
length	class	1
length	class	2
length	class	1
length	class	3
length	class	1
length	class	2
length	class	3
length	class	2
length	class	1
length	class	3
length	class	3
length	class	5
length	class	2
length	class	2
length	class	3
length	class	3
length	class	2
length	class	3
length	class	3
length	class	2
length	class	1
length	class	3
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	1
length	class	3
length	class	2
length	class	3
length	class	2
length	class	3
length	class	3
length	class	3
length	class	2
length	class	2
length	class	1
length	class	2
length	class	2
length	class	2
length	class	1
length	class	3
length	class	2
length	class	1
length	class	2
length	class	3
length	class	2
length	class	1
length	class	2
length	class	1
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	1
length	class	1
length	class	4
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	1
length	class	2
length	class	1
length	class	2
length	class	3
length	class	3
length	class	2
length	class	3
length	class	1
length	class	1
length	class	2
length	class	2
length	class	2
length	class	2
length	class	3
length	class	3
length	class	1
length	class	2
length	class	3
length	class	1
length	class	2
length	class	4
length	class	4
length	class	3
length	class	2
length	class	2
length	class	3
length	class	1
length	class	1
length	class	3
length	class	3
length	class	4
length	class	1
length	class	2
length	class	2
length	class	1
length	class	2
length	class	1
length	class	2
length	class	2
length	class	3
length	class	3
length	class	1
length	class	3
length	class	3
length	class	2
length	class	2
length	class	3
length	class	3
length	class	2
length	class	3
length	class	2
length	class	1
length	class	3
length	class	3
length	class	2
length	class	1
length	class	3
length	class	3
length	class	3
length	class	5
length	class	3
length	class	1
length	class	2
length	class	2
length	class	1
length	class	3
length	class	3
length	class	1
length	class	1
length	class	2
length	class	2
length	class	3
length	class	3
length	class	2
length	class	2
length	class	2
length	class	3
length	class	2
length	class	3
length	class	4
length	class	1
length	class	3
length	class	4
length	class	2
length	class	3
length	class	1
length	class	2
length	class	3
length	class	2
length	class	2
length	class	2
length	class	3
length	class	2
length	class	2
length	class	2
length	class	3
length	class	2
length	class	3
length	class	2
length	class	3
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	3
length	class	2
length	class	3
length	class	2
length	class	3
length	class	2
length	class	2
length	class	4
length	class	3
length	class	2
length	class	1
length	class	1
length	class	3
length	class	2
length	class	2
length	class	1
length	class	3
length	class	2
length	class	2
length	class	3
length	class	2
length	class	4
length	class	1
length	class	2
length	class	3
length	class	2
length	class	1
length	class	2
length	class	1
length	class	3
length	class	2
length	class	2
length	class	2
length	class	3
length	class	1
length	class	2
length	class	1
length	class	2
length	class	2
length	class	1
length	class	2
length	class	2
length	class	3
length	class	2
length	class	1
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	1
length	class	3
length	class	2
length	class	2
length	class	4
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	3
length	class	2
length	class	1
length	class	4
length	class	1
length	class	3
length	class	2
length	class	2
length	class	5
length	class	1
length	class	2
length	class	4
length	class	3
length	class	4
length	class	2
length	class	2
length	class	2
length	class	3
length	class	3
length	class	2
length	class	2
length	class	1
length	class	2
length	class	2
length	class	1
length	class	2
length	class	3
length	class	2
length	class	1
length	class	2
length	class	2
length	class	3
length	class	3
length	class	3
length	class	2
length	class	3
length	class	3
length	class	1
length	class	1
length	class	2
length	class	2
length	class	2
length	class	2
length	class	3
length	class	2
length	class	2
length	class	1
length	class	2
length	class	2
length	class	2
length	class	3
length	class	3
length	class	3
length	class	2
length	class	1
length	class	2
length	class	2
length	class	2
length	class	1
length	class	1
length	class	2
length	class	2
length	class	3
length	class	3
length	class	2
length	class	3
length	class	2
length	class	2
length	class	2
length	class	1
length	class	1
length	class	3
length	class	2
length	class	1
length	class	2
length	class	2
length	class	2
length	class	2
length	class	2
length	class	3
length	class	1
length	class	2
length	class	6
length	class	2
length	class	1
length	class	1
length	class	3
length	class	2
length	class	1
length	class	1
length	class	2
length	class	3
length	class	3
length	class	3
length	class	3
length	class	1
length	class	3
length	class	3
length	class	3
length	class	2
length	class	3
length	class	2
length	class	1
length	class	1
length	class	1
length	class	2
length	class	1
length	class	2
